	sk_unidade	pk_lancamento	cd_lancamento	sk_conta_financeira	dt_vencimento	dt_mes_referencia	vl_total_nf	dt_venc_parcela	sk_fornecedor	dt_realizacao	vl_realizacao	ds_observacao	dt_emissao_nf_doc	dt_inclusao	cd_nf_doc	cd_parcela	vl_juros	vl_descontos	tp_lancamento	sk_normal_centro_custos	tp_forma_pgto	cd_documento	tp_situacao	cd_centro_custos	cd_conta_financeira	cd_fornecedor	ds_centro_custo	ds_conta_bancaria	ds_conta_financeira	ds_fornecedor	ds_normal_centro_custos	ds_normal_conta_financeira	ds_unidade	sk_normal_conta_financeira	vl_parcela	cd_agencia	cd_conta_bancaria	dt_saldo_inicial	vl_saldo_inicial	sk_conta_bancaria
4692	1	2064	2064	114	2023-04-10	2023-03-01	202.61	2023-04-10	289	2023-04-01	202.61	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	11	114.0	289	GERÊNCIA DE HOTELARIA	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	202.61	123.0	78956.0	2023-01-01	2238863.82	1.0
4693	1	2064	2064	114	2023-04-10	2023-03-01	202.61	2023-04-10	289	2023-04-01	202.61	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	12	114.0	289	ADMINISTRAÇÃO	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	202.61	123.0	78956.0	2023-01-01	2238863.82	1.0
4694	1	2064	2064	114	2023-04-10	2023-03-01	202.61	2023-04-10	289	2023-04-01	202.61	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	13	114.0	289	RECEPÇÃO CENTRAL	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	202.61	123.0	78956.0	2023-01-01	2238863.82	1.0
4695	1	2064	2064	114	2023-04-10	2023-03-01	202.61	2023-04-10	289	2023-04-01	202.61	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	14	114.0	289	CCIH	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	202.61	123.0	78956.0	2023-01-01	2238863.82	1.0
4696	1	2064	2064	114	2023-04-10	2023-03-01	202.61	2023-04-10	289	2023-04-01	202.61	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	15	114.0	289	DIRETORIA TÉCNICA	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	202.61	123.0	78956.0	2023-01-01	2238863.82	1.0
4697	1	2064	2064	114	2023-04-10	2023-03-01	202.61	2023-04-10	289	2023-04-01	202.61	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	16	114.0	289	SAME/ARQUIVOS MÉDICOS	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	202.61	123.0	78956.0	2023-01-01	2238863.82	1.0
4698	1	2065	2065	114	2023-04-11	2023-03-01	127.08	2023-04-11	289	2023-04-01	127.08	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	7	114.0	289	FATURAMENTO	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	127.08	123.0	78956.0	2023-01-01	2238863.82	1.0
4699	1	2065	2065	114	2023-04-11	2023-03-01	127.08	2023-04-11	289	2023-04-01	127.08	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	8	114.0	289	FINANCEIRO	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	127.08	123.0	78956.0	2023-01-01	2238863.82	1.0
4700	1	2065	2065	114	2023-04-11	2023-03-01	127.08	2023-04-11	289	2023-04-01	127.08	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	9	114.0	289	LAVANDERIA	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	127.08	123.0	78956.0	2023-01-01	2238863.82	1.0
4701	1	2065	2065	114	2023-04-11	2023-03-01	127.08	2023-04-11	289	2023-04-01	127.08	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	10	114.0	289	HIGIENIZAÇÃO E LIMPEZA	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	127.08	123.0	78956.0	2023-01-01	2238863.82	1.0
4702	1	2065	2065	114	2023-04-11	2023-03-01	127.08	2023-04-11	289	2023-04-01	127.08	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	11	114.0	289	GERÊNCIA DE HOTELARIA	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	127.08	123.0	78956.0	2023-01-01	2238863.82	1.0
4703	1	2065	2065	114	2023-04-11	2023-03-01	127.08	2023-04-11	289	2023-04-01	127.08	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	12	114.0	289	ADMINISTRAÇÃO	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	127.08	123.0	78956.0	2023-01-01	2238863.82	1.0
4704	1	2065	2065	114	2023-04-11	2023-03-01	127.08	2023-04-11	289	2023-04-01	127.08	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	13	114.0	289	RECEPÇÃO CENTRAL	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	127.08	123.0	78956.0	2023-01-01	2238863.82	1.0
4705	1	2065	2065	114	2023-04-11	2023-03-01	127.08	2023-04-11	289	2023-04-01	127.08	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	14	114.0	289	CCIH	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	127.08	123.0	78956.0	2023-01-01	2238863.82	1.0
4706	1	2065	2065	114	2023-04-11	2023-03-01	127.08	2023-04-11	289	2023-04-01	127.08	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	15	114.0	289	DIRETORIA TÉCNICA	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	127.08	123.0	78956.0	2023-01-01	2238863.82	1.0
4707	1	2065	2065	114	2023-04-11	2023-03-01	127.08	2023-04-11	289	2023-04-01	127.08	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	16	114.0	289	SAME/ARQUIVOS MÉDICOS	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	127.08	123.0	78956.0	2023-01-01	2238863.82	1.0
4708	1	2066	2066	114	2023-04-12	2023-03-01	32.99	2023-04-12	289	2023-04-01	32.99	Tarifas Cartao de Credito				0	0.0	0.0		4			PAGO	4	114.0	289	UI POSTO 1	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	UI	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	32.99	123.0	78956.0	2023-01-01	2238863.82	1.0
4709	1	2066	2066	114	2023-04-12	2023-03-01	32.99	2023-04-12	289	2023-04-01	32.99	Tarifas Cartao de Credito				0	0.0	0.0		4			PAGO	5	114.0	289	UI POSTO 2	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	UI	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	32.99	123.0	78956.0	2023-01-01	2238863.82	1.0
4710	1	2067	2067	114	2023-04-13	2023-03-01	26.87	2023-04-13	289	2023-04-01	26.87	Tarifas Cartao de Credito				0	0.0	0.0		3			PAGO	3	114.0	289	CONSULTÓRIOS	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Ambulatorio	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	26.87	123.0	78956.0	2023-01-01	2238863.82	1.0
4711	1	2068	2068	114	2023-04-14	2023-03-01	136.58	2023-04-14	289	2023-04-01	136.58	Tarifas Cartao de Credito				0	0.0	0.0		4			PAGO	4	114.0	289	UI POSTO 1	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	UI	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	136.58	123.0	78956.0	2023-01-01	2238863.82	1.0
4712	1	2068	2068	114	2023-04-14	2023-03-01	136.58	2023-04-14	289	2023-04-01	136.58	Tarifas Cartao de Credito				0	0.0	0.0		4			PAGO	5	114.0	289	UI POSTO 2	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	UI	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	136.58	123.0	78956.0	2023-01-01	2238863.82	1.0
4713	1	2069	2069	114	2023-04-17	2023-03-01	193.67	2023-04-17	289	2023-04-01	193.67	Tarifas Cartao de Credito				0	0.0	0.0		2			PAGO	2	114.0	289	CENTRO CIRÚRGICO	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Centro Cirurgico	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	193.67	123.0	78956.0	2023-01-01	2238863.82	1.0
4714	1	2070	2070	114	2023-04-18	2023-03-01	135.16	2023-04-18	289	2023-04-01	135.16	Tarifas Cartao de Credito				0	0.0	0.0		3			PAGO	3	114.0	289	CONSULTÓRIOS	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Ambulatorio	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	135.16	123.0	78956.0	2023-01-01	2238863.82	1.0
4715	1	2071	2071	114	2023-04-19	2023-03-01	95.84	2023-04-19	289	2023-04-01	95.84	Tarifas Cartao de Credito				0	0.0	0.0		7			PAGO	17	114.0	289	TECNOLOGIA DA INFORMAÇÃO	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Tecnologia Informacao	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	95.84	123.0	78956.0	2023-01-01	2238863.82	1.0
4716	1	2072	2072	114	2023-04-20	2023-03-01	319.27	2023-04-20	289	2023-04-01	319.27	Tarifas Cartao de Credito				0	0.0	0.0		3			PAGO	3	114.0	289	CONSULTÓRIOS	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Ambulatorio	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	319.27	123.0	78956.0	2023-01-01	2238863.82	1.0
4717	1	2073	2073	114	2023-04-24	2023-03-01	334.89	2023-04-24	289	2023-04-01	334.89	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	7	114.0	289	FATURAMENTO	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	334.89	123.0	78956.0	2023-01-01	2238863.82	1.0
4718	1	2073	2073	114	2023-04-24	2023-03-01	334.89	2023-04-24	289	2023-04-01	334.89	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	8	114.0	289	FINANCEIRO	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	334.89	123.0	78956.0	2023-01-01	2238863.82	1.0
4719	1	2073	2073	114	2023-04-24	2023-03-01	334.89	2023-04-24	289	2023-04-01	334.89	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	9	114.0	289	LAVANDERIA	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	334.89	123.0	78956.0	2023-01-01	2238863.82	1.0
4720	1	2073	2073	114	2023-04-24	2023-03-01	334.89	2023-04-24	289	2023-04-01	334.89	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	10	114.0	289	HIGIENIZAÇÃO E LIMPEZA	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	334.89	123.0	78956.0	2023-01-01	2238863.82	1.0
4721	1	2073	2073	114	2023-04-24	2023-03-01	334.89	2023-04-24	289	2023-04-01	334.89	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	11	114.0	289	GERÊNCIA DE HOTELARIA	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	334.89	123.0	78956.0	2023-01-01	2238863.82	1.0
4722	1	2073	2073	114	2023-04-24	2023-03-01	334.89	2023-04-24	289	2023-04-01	334.89	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	12	114.0	289	ADMINISTRAÇÃO	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	334.89	123.0	78956.0	2023-01-01	2238863.82	1.0
4723	1	2073	2073	114	2023-04-24	2023-03-01	334.89	2023-04-24	289	2023-04-01	334.89	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	13	114.0	289	RECEPÇÃO CENTRAL	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	334.89	123.0	78956.0	2023-01-01	2238863.82	1.0
4724	1	2073	2073	114	2023-04-24	2023-03-01	334.89	2023-04-24	289	2023-04-01	334.89	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	14	114.0	289	CCIH	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	334.89	123.0	78956.0	2023-01-01	2238863.82	1.0
4725	1	2073	2073	114	2023-04-24	2023-03-01	334.89	2023-04-24	289	2023-04-01	334.89	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	15	114.0	289	DIRETORIA TÉCNICA	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	334.89	123.0	78956.0	2023-01-01	2238863.82	1.0
4726	1	2073	2073	114	2023-04-24	2023-03-01	334.89	2023-04-24	289	2023-04-01	334.89	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	16	114.0	289	SAME/ARQUIVOS MÉDICOS	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	334.89	123.0	78956.0	2023-01-01	2238863.82	1.0
4727	1	2074	2074	114	2023-04-25	2023-03-01	204.12	2023-04-25	289	2023-04-01	204.12	Tarifas Cartao de Credito				0	0.0	0.0		5			PAGO	6	114.0	289	TERAPIA INTENSIVA	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	UTI	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	204.12	123.0	78956.0	2023-01-01	2238863.82	1.0
4728	1	2075	2075	114	2023-04-26	2023-03-01	205.65	2023-04-26	289	2023-04-01	205.65	Tarifas Cartao de Credito				0	0.0	0.0		5			PAGO	6	114.0	289	TERAPIA INTENSIVA	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	UTI	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	205.65	123.0	78956.0	2023-01-01	2238863.82	1.0
4729	1	2076	2076	114	2023-04-27	2023-03-01	136.64	2023-04-27	289	2023-04-01	136.64	Tarifas Cartao de Credito				0	0.0	0.0		5			PAGO	6	114.0	289	TERAPIA INTENSIVA	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	UTI	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	136.64	123.0	78956.0	2023-01-01	2238863.82	1.0
4730	1	2077	2077	114	2023-04-28	2023-03-01	99.13	2023-04-28	289	2023-04-01	99.13	Tarifas Cartao de Credito				0	0.0	0.0		4			PAGO	4	114.0	289	UI POSTO 1	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	UI	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	99.13	123.0	78956.0	2023-01-01	2238863.82	1.0
4731	1	2077	2077	114	2023-04-28	2023-03-01	99.13	2023-04-28	289	2023-04-01	99.13	Tarifas Cartao de Credito				0	0.0	0.0		4			PAGO	5	114.0	289	UI POSTO 2	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	UI	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	99.13	123.0	78956.0	2023-01-01	2238863.82	1.0
4732	1	2078	2078	114	2023-05-02	2023-03-01	288.97	2023-05-02	289	2023-05-01	288.97	Tarifas Cartao de Credito				0	0.0	0.0		7			PAGO	17	114.0	289	TECNOLOGIA DA INFORMAÇÃO	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Tecnologia Informacao	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	288.97	123.0	78956.0	2023-01-01	2238863.82	1.0
4733	1	2079	2079	114	2023-05-03	2023-03-01	120.5	2023-05-03	289	2023-05-01	120.5	Tarifas Cartao de Credito				0	0.0	0.0		4			PAGO	4	114.0	289	UI POSTO 1	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	UI	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	120.5	123.0	78956.0	2023-01-01	2238863.82	1.0
4734	1	2079	2079	114	2023-05-03	2023-03-01	120.5	2023-05-03	289	2023-05-01	120.5	Tarifas Cartao de Credito				0	0.0	0.0		4			PAGO	5	114.0	289	UI POSTO 2	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	UI	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	120.5	123.0	78956.0	2023-01-01	2238863.82	1.0
4735	1	2080	2080	114	2023-05-03	2023-03-01	223.53	2023-05-03	289	2023-05-01	223.53	Tarifas Cartao de Credito				0	0.0	0.0		4			PAGO	4	114.0	289	UI POSTO 1	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	UI	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	223.53	123.0	78956.0	2023-01-01	2238863.82	1.0
4736	1	2080	2080	114	2023-05-03	2023-03-01	223.53	2023-05-03	289	2023-05-01	223.53	Tarifas Cartao de Credito				0	0.0	0.0		4			PAGO	5	114.0	289	UI POSTO 2	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	UI	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	223.53	123.0	78956.0	2023-01-01	2238863.82	1.0
4737	1	2081	2081	114	2023-05-04	2023-03-01	66.42	2023-05-04	289	2023-05-01	66.42	Tarifas Cartao de Credito				0	0.0	0.0		2			PAGO	2	114.0	289	CENTRO CIRÚRGICO	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Centro Cirurgico	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	66.42	123.0	78956.0	2023-01-01	2238863.82	1.0
4738	1	2082	2082	114	2023-05-05	2023-03-01	93.93	2023-05-05	289	2023-05-01	93.93	Tarifas Cartao de Credito				0	0.0	0.0		3			PAGO	3	114.0	289	CONSULTÓRIOS	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Ambulatorio	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	93.93	123.0	78956.0	2023-01-01	2238863.82	1.0
4739	1	2083	2083	114	2023-05-08	2023-03-01	68.04	2023-05-08	289	2023-05-01	68.04	Tarifas Cartao de Credito				0	0.0	0.0		7			PAGO	17	114.0	289	TECNOLOGIA DA INFORMAÇÃO	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Tecnologia Informacao	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	68.04	123.0	78956.0	2023-01-01	2238863.82	1.0
4740	1	2084	2084	114	2023-05-09	2023-03-01	64.79	2023-05-09	289	2023-05-01	64.79	Tarifas Cartao de Credito				0	0.0	0.0		8			PAGO	18	114.0	289	FARMÁCIA	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Farmacia	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	64.79	123.0	78956.0	2023-01-01	2238863.82	1.0
4741	1	2085	2085	114	2023-05-10	2023-03-01	191.05	2023-05-10	289	2023-05-01	191.05	Tarifas Cartao de Credito				0	0.0	0.0		5			PAGO	6	114.0	289	TERAPIA INTENSIVA	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	UTI	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	191.05	123.0	78956.0	2023-01-01	2238863.82	1.0
4742	1	2086	2086	114	2023-05-11	2023-03-01	37.04	2023-05-11	289	2023-05-01	37.04	Tarifas Cartao de Credito				0	0.0	0.0		2			PAGO	2	114.0	289	CENTRO CIRÚRGICO	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Centro Cirurgico	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	37.04	123.0	78956.0	2023-01-01	2238863.82	1.0
4743	1	2087	2087	114	2023-05-12	2023-03-01	157.01	2023-05-12	289	2023-05-01	157.01	Tarifas Cartao de Credito				0	0.0	0.0		3			PAGO	3	114.0	289	CONSULTÓRIOS	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Ambulatorio	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	157.01	123.0	78956.0	2023-01-01	2238863.82	1.0
4744	1	2088	2088	114	2023-05-15	2023-03-01	229.56	2023-05-15	289	2023-05-01	229.56	Tarifas Cartao de Credito				0	0.0	0.0		7			PAGO	17	114.0	289	TECNOLOGIA DA INFORMAÇÃO	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Tecnologia Informacao	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	229.56	123.0	78956.0	2023-01-01	2238863.82	1.0
4745	1	2089	2089	114	2023-05-16	2023-03-01	136.75	2023-05-16	289	2023-05-01	136.75	Tarifas Cartao de Credito				0	0.0	0.0		7			PAGO	17	114.0	289	TECNOLOGIA DA INFORMAÇÃO	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Tecnologia Informacao	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	136.75	123.0	78956.0	2023-01-01	2238863.82	1.0
4746	1	2090	2090	114	2023-05-17	2023-03-01	95.02	2023-05-17	289	2023-05-01	95.02	Tarifas Cartao de Credito				0	0.0	0.0		1			PAGO	1	114.0	289	PRONTO SOCORRO	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Pronto Atendimento	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	95.02	123.0	78956.0	2023-01-01	2238863.82	1.0
4747	1	2091	2091	114	2023-05-18	2023-03-01	44.82	2023-05-18	289	2023-05-01	44.82	Tarifas Cartao de Credito				0	0.0	0.0		3			PAGO	3	114.0	289	CONSULTÓRIOS	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Ambulatorio	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	44.82	123.0	78956.0	2023-01-01	2238863.82	1.0
4748	1	2092	2092	114	2023-05-19	2023-03-01	40.0	2023-05-19	289	2023-05-01	40.0	Tarifas Cartao de Credito				0	0.0	0.0		2			PAGO	2	114.0	289	CENTRO CIRÚRGICO	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Centro Cirurgico	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	40.0	123.0	78956.0	2023-01-01	2238863.82	1.0
4749	1	2093	2093	114	2023-05-22	2023-03-01	418.28	2023-05-22	289	2023-05-01	418.28	Tarifas Cartao de Credito				0	0.0	0.0		2			PAGO	2	114.0	289	CENTRO CIRÚRGICO	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Centro Cirurgico	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	418.28	123.0	78956.0	2023-01-01	2238863.82	1.0
4750	1	2094	2094	114	2023-05-23	2023-03-01	79.61	2023-05-23	289	2023-05-01	79.61	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	7	114.0	289	FATURAMENTO	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	79.61	123.0	78956.0	2023-01-01	2238863.82	1.0
4751	1	2094	2094	114	2023-05-23	2023-03-01	79.61	2023-05-23	289	2023-05-01	79.61	Tarifas Cartao de Credito				0	0.0	0.0		6			PAGO	8	114.0	289	FINANCEIRO	GERAL	DESPESAS BANCARIAS (DESPESAS FINANCEIRAS/BANCARIAS)	FORNECEDOR 718	Geral	DESPESAS FINANCEIRAS/BANCARIAS	D	23.0	79.61	123.0	78956.0	2023-01-01	2238863.82	1.0
